date;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039;RF1041;RF1042;RF1051;RF1052;RF1061;RF1062;RF1071;RF1072;RF1073;RF1081;RF1082;RF1083;RF1085;RF1086;RF1089;RF1091;RF1092;RF1101;RF1102;RF1105;RF1106;RF1107;RF1200;RF1310;RF1320;RF1330;RF1391;RF1392;RF1393;RF1395;RF1396;RF1399;RF1412;RF1413;RF1414;RF1419;RF1431;RF1439;RF1511;RF1512;RF1520;RF1621;RF1623;RF1624;RF1629;RF1711;RF1712;RF1721;RF1722;RF1723;RF1724;RF1729;RF1812;RF1813;RF1920;RF2011;RF2012;RF2013;RF2014;RF2015;RF2016;RF2017;RF2020;RF2030;RF2041;RF2042;RF2051;RF2052;RF2053;RF2059;RF2060;RF2110;RF2120;RF2211;RF2219;RF2221;RF2222;RF2223;RF2229;RF2311;RF2312;RF2313;RF2314;RF2319;RF2320;RF2331;RF2332;RF2341;RF2342;RF2351;RF2361;RF2362;RF2363;RF2391;RF2399;RF2410;RF2420;RF2431;RF2432;RF2433;RF2434;RF2442;RF2443;RF2444;RF2445;RF2451;RF2452;RF2453;RF2454;RF2511;RF2512;RF2521;RF2529;RF2530;RF2540;RF2550;RF2561;RF2562;RF2571;RF2572;RF2573;RF2591;RF2592;RF2593;RF2594;RF2599;RF2611;RF2612;RF2620;RF2630;RF2640;RF2651;RF2652;RF2660;RF2670;RF2711;RF2712;RF2720;RF2731;RF2732;RF2733;RF2740;RF2751;RF2752;RF2790;RF2811;RF2812;RF2813;RF2814;RF2815;RF2821;RF2822;RF2823;RF2825;RF2829;RF2830;RF2841;RF2891;RF2892;RF2893;RF2894;RF2895;RF2896;RF2899;RF2910;RF2920;RF2931;RF2932;RF3011;RF3012;RF3020;RF3030;RF3091;RF3092;RF3101;RF3102;RF3103;RF3109;RF3212;RF3250;RF3299;RF3311;RF3312;RF3313;RF3314;RF3315;RF3316;RF3320;RF3511;RF3512;RF3513;RF3514;RF3522;RF3523;RF3600;E4100Y1;E4200Y1;RF3230;E4300Y1
01/01/1990;511.1494506798;2963.6386360760;266.9321420748;87.8432492420;112.6229671745;111.9801725671;101.7432874197;88.0664099176;76.2160496171;59.4577649542;80.9498651866;48.7075403485;46.9898231784;45.1221200526;602.4938397650;85.6737778886;54.7126642210;90.3489474578;30.4168896000;92.8326912133;87.6003223659;110.7952671908;254.0880067539;74.7376681805;89.0794681312;80.8521624750;40.9815025230;79.8749991312;105.6213147042;118.0556541577;112.6822317626;50.6353447705;81.8754833877;93.5071112819;83.4890560370;947.3943420862;1025.6119083448;322.9687311172;694.5143580530;940.5690886287;220.1777542577;139.5018010884;88.4167277245;125.8438422674;684.7622343678;1833.9659751886;5989.7563636766;12053.690730519;8133.1549695864;748.2241216037;1034.0649067435;615.0246042315;183.5900849606;2816.4458192365;117.3629268823;221.5848865209;107.8986179031;72.7327009323;137.1547751703;145.7240153474;116.5014528488;103.9233293971;675.7012541640;320.6531961078;119.7692896284;148.6962842579;97.1631818424;252.3312080746;68.0138239285;413.8595258275;107.2873065477;87.0659080095;304.0223518914;67.0212011591;131.6860974587;127.1569739180;95.1164630649;83.5930583189;35.9612485299;42.6620680743;66.4102788877;89.5976698608;45.1749819697;208.4187707790;50.0522888355;27.6835793961;337.8856126588;116.0421616077;79.8959325327;64.9166091255;58.6305566220;62.8910577428;67.7326058923;81.9321707743;118.4518810922;44.0721749567;252.3071528127;181.2111005897;596.4181039754;105.6900846608;528.7586248461;492.4750604875;121.2871445503;131.9846507679;69.0939126154;80.3234353683;150.2182343756;45.2673068895;126.9111722617;435.2341363979;296.8045238462;540.8248666933;183.9890111232;172.0069406679;109.0649706251;194.4736276643;523.8588309486;89.7506916485;192.2994761421;343.7375281084;207.2071979815;293.0103569350;129.7765409334;192.9311670769;120.6741421494;113.0797805418;178.8173463863;131.1036897873;112.0765195932;85.0423084250;114.0040403844;133.9406855258;279.3283530515;266.8680727139;164.2468027418;67.8965948347;183.8358406260;119.2448796206;116.5362264903;30.0013363644;22.7192003605;130.2932897819;207.1992763238;64.8797790223;43.2312619132;3882.2254410532;11.8988762551;25.7141230957;101.4623979795;176.6206996652;153.7719725217;5.9221548599;76.0653153066;156.4964105478;188.3193448719;83.4355167973;119.2787235875;94.9072217363;90.5787582314;117.4866515903;95.2959283228;116.3613546013;154.8410068593;361.7176317709;91.9996644772;73.1083448235;46.5862043013;40.0409470928;141.7921006453;129.3181965962;108.1515033171;304.7610761499;110.9387989064;75.6983186788;110.4952687040;44.4159881050;198.0497894145;157.2839879973;81.9791210419;26.7515901048;91.8606310225;66.0596025050;16.8116580800;49.3746968680;105.8456137918;107.4620088790;328.9723503111;262.2908398876;55.3924854319;196.5452740955;271.1343452215;69.2574556473;49.3304830774;87.6710395722;54.8228044995;71.1771348667;31.0265294333;59.1632286432;92.4963431643;49.3731543958;62.0947086031;88.1739669727;106.5223443432;86.0699181446;86.0699152413;111.1538937352;111.1539403914;82.5706588897;127.8200800979;138.3569658894;68.6318605701;106.5770915749
01/02/1990;443.8817685518;2778.0493293304;250.2395159011;89.2222267939;85.8559966733;106.4072199646;86.5384957126;77.1256586944;80.7846988146;61.3409585681;84.8577755371;48.3690415338;40.4546886554;44.9619523197;452.6695775132;78.6533850193;59.4210294076;84.0378552142;27.4467512787;92.8326912133;112.8688675885;109.7543806896;382.3139730834;98.1731961608;82.2346172575;77.3236253269;38.1213538232;82.0069602670;94.8097755783;100.0746290361;85.2398237570;44.8544535327;79.7612980437;83.9176917163;71.6780581968;889.4226606702;952.8710255726;303.9615220339;649.9052440610;478.3380014724;296.2869710735;139.5018010884;86.1122520399;125.8438422674;590.9321776439;1769.3628596539;5741.1478454464;21024.522666724;9769.2868214168;661.0197573778;898.2119123823;569.7606835646;196.2740285584;2774.4023467439;106.4245047056;202.2565172609;112.7220916542;72.7327009323;128.7965456128;135.4737550612;109.5401310070;92.7286968468;633.6848303548;314.7239869887;119.7692896284;136.8383573887;97.1631818424;196.2222062791;63.3522319720;382.2394119376;98.0029091517;79.3385389453;298.4246681462;62.6123426208;127.6326818558;109.8365123099;110.1034870995;85.0127771631;32.6442461148;42.8082398632;66.0085029992;80.5593454392;40.3727160226;217.5106921105;38.3190471139;23.5226781170;330.3776358263;117.8429428291;73.7508538262;64.8716104379;52.0692325402;62.5866469979;61.0860821709;82.5293825026;116.2616378076;41.1850852083;263.2814763463;178.2288731577;540.8295552830;102.9127037123;470.4367477757;457.9139465007;127.5751450468;129.8686829593;67.8223794057;79.3852956866;165.1136371211;85.5876126055;122.3305799289;381.6076874664;254.3189620880;503.9994687578;175.4081808124;166.0137953588;101.6733944377;184.9165916359;522.3877749475;122.6180609230;176.6161064122;317.3716020353;202.2742679067;275.6787151145;155.3695539263;189.1595413305;110.3706451351;135.0403399939;149.5933763322;134.9861069257;102.1762826755;77.8346349504;107.8922942151;139.3611955113;274.4372122724;260.2259509723;158.5056285285;65.7430133694;197.0244657459;109.8326245843;107.0431532294;30.6234781187;19.5511843772;103.6935762188;379.8417463091;64.4572362127;66.3105885609;4120.7639359101;20.7928335173;23.4198674183;80.7354233233;170.2335664088;97.5772812005;11.3439354737;103.7263236289;145.0317514657;180.1710123903;83.4355167973;132.0549369699;111.1683823894;94.6352318385;110.5783237715;89.4177521657;160.0562102016;153.2217500420;454.8351394392;76.9499184538;49.5121899163;54.6450794944;44.8520071031;152.7501212517;153.1970667356;75.2743038849;319.2347396786;139.4910399437;72.5783877780;130.4349826808;49.5968864536;209.6062647875;143.2271777649;85.3539169234;25.4716003881;94.2879226821;63.4918666787;10.5256178859;29.3328009501;95.0293745726;224.5075554346;534.7213742371;273.4717312299;55.3924854319;189.7258812566;291.2228190862;69.2574556473;43.2454546326;97.5773329985;49.2205698474;74.3421480568;36.3803413515;71.1585033796;89.4972395248;122.3407993431;65.8150270618;73.3555159482;97.7485926444;67.3257688456;67.3257757295;81.3178479752;81.3178827504;75.5043185613;118.0056883709;126.9581354328;68.6318605701;100.2766745247
01/03/1990;510.5949600957;3074.7202419646;284.8033410792;108.7575356846;95.5581612099;119.2947893653;99.1151558194;89.0566188535;84.9934970830;75.6537571740;95.1082574856;58.8963305874;39.8023648093;48.9348222891;489.4330060491;91.0043238361;90.2516691453;95.3070113071;33.0427013870;92.8326912133;113.9714979803;114.4460820789;392.3952523630;96.5703535525;85.8857775645;86.3165944022;45.2529031858;102.4962295389;102.6054698849;108.5440576462;68.4018604894;58.1239962249;102.5013229559;94.0397366903;86.4824927877;986.3904250689;1068.8203095175;331.9894350460;756.0527945329;618.9771156650;180.0599096398;139.5018010884;103.7432781817;125.8438422674;617.4809198079;1733.8613092697;5431.4274460176;18607.209375716;8249.6923610221;747.5111738537;734.0698240702;708.6081370011;198.7686164962;3089.3732756828;110.3101518110;236.4423817209;114.1700924511;72.7327009323;131.5633905845;153.3337497000;120.8138840228;99.3415140216;641.0247438903;345.1637004384;119.7692896284;158.6447279375;97.1631818424;202.7712064887;65.8524357187;420.7793067140;115.0227216046;79.4342968890;346.4787373720;66.6393895465;134.4561666137;110.3946833729;119.2922365636;101.2785106853;37.7014373472;67.9031006325;75.3714568634;91.6558074595;48.4006297094;218.2978636683;54.6566807960;29.1528839075;363.4689039838;131.2080600886;89.1109979662;72.6218160190;59.9686921592;67.3598959191;69.5067870695;83.6756065141;129.3890599718;47.5079011722;280.4750285109;193.3268108929;607.2302783280;117.0929435456;532.6322018595;486.6878095486;166.1497628649;155.2686712375;85.0012240428;101.7458889806;167.5224786267;195.5114079846;138.0938124879;451.0862214432;276.9174268965;523.8030615865;202.2304425157;180.7538524432;112.1044088436;200.2144540747;560.4968520072;115.5970340683;192.3285245132;347.2238795671;214.6550895828;296.6925472751;150.7378226807;201.9056122122;124.0700233517;133.6315620488;147.3513646904;157.6956011777;108.8414876513;105.6905361589;131.4840712602;160.8352164982;302.9540107390;272.2547890760;185.9594819878;76.5187561459;215.0470316902;113.2435226664;125.1078049693;30.4678024805;22.8938030227;191.6101358879;395.4608181314;75.4028003633;69.8006999591;5013.0705034273;46.8421788290;31.8177001710;104.2391842200;184.9338707582;171.7119772244;9.8670899406;94.3652724801;156.7554119753;230.0847661183;83.4355167973;132.7156275327;116.2168225728;93.5947797909;132.7228811963;101.5793644993;173.3539597571;173.6524775547;376.8191714239;99.2771479578;113.0708205340;67.5314150762;51.1310502107;167.2317536932;161.6032176630;136.6374438077;321.0706870589;160.0949437092;83.9179113171;137.9634788035;51.1073870238;303.1633969500;167.4135415290;90.1944184002;29.6487376809;101.8656281289;69.9781217283;15.0420915939;33.6552587611;101.1440509443;138.5518936989;725.1682371928;295.7239882711;55.3924854319;210.1198383938;320.6373051996;69.2574556473;48.5878157327;89.3730810351;54.8763008699;87.6283708462;40.1333165992;94.3884940153;99.6214795873;98.3811740791;68.7493816096;77.1716854247;110.1539705043;68.5838110650;68.5838180046;81.4704783335;81.4704956847;82.7310499253;123.7033467653;146.8371657641;68.6318605701;102.9633000540
01/04/1990;472.7245513417;2958.6285120991;242.2344214316;103.3455029208;88.6469087355;104.0684235822;98.9059798819;83.6084214772;90.9399984364;67.3194264792;93.7151935152;52.1376526777;33.1108447386;40.2655127668;419.7068126037;90.3546525541;115.1458361568;85.0526959339;30.5547327462;92.8326912133;110.7246929641;96.4148709934;348.4746246419;84.5005997093;98.5293428433;96.3632650660;50.6105398707;100.2152371631;96.4495883158;95.7980390452;78.9172865200;57.1370334325;120.6854539978;93.0970113396;91.1080396978;864.0055708690;934.3708384675;315.7429627014;714.7100316368;749.7825464671;188.5575808961;139.5018010884;109.5803645055;125.8438422674;636.3444747271;1667.5317612322;4428.6320754231;11324.138836072;6709.3637631527;578.0572057859;1127.2796735213;614.8271500594;204.2353945517;2528.7707734415;103.2441283342;222.2196179166;94.0122459058;72.7327009323;129.8073208178;140.7093113083;108.6640134224;96.1450782279;609.9825369404;329.1903264952;119.7692896284;141.1346948684;97.1631818424;170.9820054714;68.5774447452;396.7069368725;133.0308958896;78.2930609491;264.5758311581;64.1891012451;125.2989901173;61.2344708945;112.4019894035;91.4005949654;32.4412425935;47.0296477339;72.4582558622;79.4537807485;43.5297588587;218.1654145709;49.4081176977;27.9804618196;309.7998901724;117.6531503608;79.7784141013;66.2629507154;58.9606220816;62.1410872687;66.0096805177;85.3770780639;126.1775352670;35.7858275772;247.4488543031;176.7748824646;590.5633592515;109.8942575770;494.8105944204;428.1236969499;158.6691161299;150.0566851127;73.2744979290;87.9008058621;162.7346209924;200.1246409324;132.4858363247;384.4317911284;239.8241575498;475.8123443231;187.2771197397;163.9561415168;106.2102983469;189.2617141530;476.5220047820;103.9616528430;173.9853029217;318.3179864839;201.8719449927;268.3734430200;147.8253489387;200.6250827901;126.2757322417;138.7258823795;139.9861201468;131.9550695389;107.0444618137;85.4563101301;114.8271858982;149.3999884700;289.3181324634;245.5840984146;153.8550352321;66.6176732292;211.5449373518;109.1027426681;112.1264082983;28.9488239164;18.5644028853;97.4661049786;351.6433123355;74.5751402757;71.1230899659;4291.7121719126;23.7106968949;40.0511004477;101.6853512596;136.0958173230;90.7076153702;6.8502719988;68.3619349454;157.8300944625;196.2651182706;83.4355167973;129.2994695589;84.0573567903;94.0614069456;121.1815893389;97.1855021785;158.7578016856;159.1116282397;323.9405227154;94.9512376448;93.3765913881;68.4628436726;44.0723801510;147.5510992146;142.3156316540;197.0826586179;286.6514786380;139.3784000435;51.9879998500;152.9149658373;43.5523355899;178.5221032866;146.9542505427;85.2554445209;29.9624324132;96.6826523607;42.7971731805;19.8869508154;24.1107196146;77.3567347007;189.9591580339;836.5365924371;258.9144543115;55.3924854319;199.6647688884;291.3200332409;69.2574556473;44.0132171401;89.4973465716;57.6858199004;81.4063006237;45.6188657173;63.6068251296;175.1984695239;78.9581766648;62.0986907156;78.0083608276;122.0290666681;64.9430096369;64.9430161366;75.2641558804;75.2641900143;82.7371143976;140.0297897527;137.6882277522;68.6318605701;111.7360077384
01/05/1990;476.6875827068;2917.1160562902;237.3385275239;110.4425157949;73.2932572028;111.4016248696;100.9591511803;91.4240964418;104.2058135503;67.0068858301;92.4324579859;66.5816831923;41.5601078370;40.2602949046;416.9362353807;94.4660727297;122.2644920684;87.1222290610;31.5023751860;92.8326912133;111.0428513631;94.3258965099;333.1987551523;76.0521429008;107.7568892745;82.7792601605;51.7782860702;104.3411786985;98.2376529518;93.9582677399;75.4410199393;73.8610732607;137.3418762365;94.5110993657;119.3731556876;797.5036703903;1020.8938406804;286.8633596982;723.8596533876;759.6564704865;213.6874009831;139.5018010884;93.4891417985;125.8438422674;626.3978900073;1401.0588915645;4265.8264771568;6481.2473845312;8190.8433754929;529.3795840750;961.4433537871;585.3730858177;167.8773977601;2403.8983501769;105.1079808262;218.7891122442;98.2328710227;72.7327009323;131.3539074906;145.6237778901;113.8691668988;95.7592310142;580.3321974811;275.6088938889;119.7692896284;153.4156517049;97.1631818424;236.2950075614;68.7436762358;380.7850950554;134.5279759961;73.2522235072;222.5376355029;64.5266982606;113.6627787477;55.5262223228;119.7950870617;91.4060561078;33.4770791739;54.9471301475;70.9808699104;81.1602391593;49.8241756288;229.9886329133;40.5340022612;26.8304199424;313.7050115930;115.8117568988;82.7949562397;64.7046339924;55.0522526608;63.4639936120;71.6807355705;83.3550510928;130.6330203657;47.5698702015;251.1326235291;175.9869689364;574.8585020496;109.7739474467;523.5090839797;425.6703970590;154.3963857154;147.8876916030;68.2463132111;92.9043914266;152.8891845819;227.4875095126;134.5907701992;378.9131732643;239.5033968654;472.0003659147;202.8424816861;166.9160135275;103.9266845887;198.5173338574;505.9276642484;97.0768125448;170.6349033664;306.6224430442;202.1608516916;282.7947416302;141.5824329081;217.0297024909;115.1897572254;159.2344672428;139.8430023277;110.9709781690;97.0781167520;91.4612075291;113.0591531924;158.3199783607;283.9586473056;243.6940547972;179.5536137138;77.7165211040;189.5971868230;110.9239320940;108.1358149310;31.3568774691;21.5649628471;157.3535677225;379.5105258671;79.9074697418;73.3719218428;4348.3074229429;29.2547663244;44.7703570083;109.8879278827;132.1672198928;93.7078510920;10.6715193635;98.2534671244;168.5444154480;221.1297109068;83.4355167973;131.9080930348;85.0590349740;88.9722253220;114.9006301421;86.3297442714;164.4853762595;158.8470256909;315.3170625696;91.7006200438;124.1903435939;63.4068696466;42.6466776776;112.0173116218;145.3250189204;285.9127793642;284.3058795232;151.1880996387;53.3097991163;146.0655455571;52.9581618684;182.2757256620;150.2364956520;71.4188173313;32.0241950854;88.2077626249;49.9989133173;15.7094789746;45.6671096679;70.6489138190;165.8768203688;750.7734658703;255.8540795017;55.3924854319;195.9814739642;277.4831226512;69.2574556473;44.7779360575;90.0986964403;55.8876378756;82.5578842545;44.9882841197;88.9137719554;106.5476769231;56.8107378588;65.7750024182;68.1123500901;125.0179271369;51.2139397260;51.2139468894;40.7733777725;40.7734024390;86.8501358745;131.7911367249;146.8855630568;68.6318605701;107.2757258430
01/06/1990;452.2454894020;1829.6257031768;264.2972329770;115.2586853375;88.5016825100;113.2659260459;96.2399095848;87.2068218986;89.9261380241;79.2393990344;94.1450539564;55.7670413329;116.5201382316;27.6321833775;500.6929160451;86.8682403350;129.6954297357;91.3711957045;31.3619264110;92.8326912133;114.0793124361;107.8915968951;355.4371633365;79.4209949275;80.3549486900;90.2177157346;51.7199373269;102.4220123409;89.8838888017;92.9350873308;75.0792296226;69.0461562072;170.1097646360;99.9620411301;100.2432514327;827.4467430727;947.4889473228;302.1521947471;687.4767132659;665.6706001039;182.2105875814;139.5018010884;120.6897340533;125.8438422674;610.3467974572;2374.1278513178;5288.6715567349;9602.5352750514;8348.5133487755;701.1416403138;754.6200054926;687.6038812429;179.9657734773;2722.9801493051;106.5370266577;256.4900001281;106.3712577926;72.7327009323;135.1816925459;144.6439315231;121.6139377676;93.6575319485;600.0355414190;269.6219729264;119.7692896284;150.9081453328;97.1631818424;232.4364074380;65.2766830914;401.8451594693;132.8242487739;76.5134072254;294.4671904921;62.8912382725;105.6838160692;55.1094533049;118.8321874576;116.6237669710;34.6609327674;73.5905132471;77.5275529135;89.3421483388;61.3168701126;221.4848077785;43.7908388028;28.0753957454;324.6057963338;123.0993715524;81.9287360406;68.3808043852;56.6060753471;65.8863219383;66.8352989727;77.5389531464;122.7191187068;43.3866670995;310.2057313729;175.4632082310;572.8595741880;106.9145101802;538.9234328746;427.5465916827;166.4747084506;154.7415051826;72.6697188584;98.3015452059;184.2648367458;219.1765441282;138.6581243370;416.5120930495;254.5812736622;512.8800478602;216.8198986067;172.7141955120;109.7130849537;203.0856550002;524.5450251655;109.0067735134;184.5096088470;313.0885135073;212.1008896130;284.3468498814;157.1430178620;226.6213038206;140.2238526374;192.4402481151;146.7044339335;138.8181415287;106.8385484461;160.5248718030;126.9718373605;150.4022596211;304.2851357581;269.6946412560;212.6902894025;92.6241142141;217.0044639900;117.5369637310;115.1543883340;29.3114131234;24.7933183043;249.8114648836;380.9756687291;33.2976630240;81.6199528441;3543.1617675290;81.5361823717;40.7218681770;155.1792934547;138.9338322465;111.3935521425;19.1442787669;81.3875886256;181.0769020638;279.3568992486;83.4355167973;136.3474238605;89.8742623290;96.5970190021;118.6235387785;112.5094189146;184.3296179510;165.6532429892;517.2509487650;108.4434772564;149.5244350717;78.1916747036;49.7997748447;117.6668296990;204.8220059400;460.3458357551;298.1699318046;180.0030222678;65.4435712770;165.2358831218;39.0972010358;203.7087315297;156.7592184909;80.6672994259;33.0866121036;98.3641423342;53.2693502972;17.4263700542;21.0221360569;79.7230555794;184.9721637532;633.7754061111;268.4984008166;55.3924854319;201.4591179523;297.4656331852;69.2574556473;49.3040596711;93.2348901512;56.9514312861;96.6124799678;47.2749333951;145.0881316984;119.8265196551;73.5915915871;90.5601791964;67.6754196019;126.4802190867;51.5284516415;51.5284551600;37.2632592087;37.2632776899;91.2991329759;128.6280513479;141.8002925726;68.6318605701;109.8736164469
01/07/1990;396.7074157834;327.4473884925;266.0972658180;116.1509732464;89.2882408212;137.6803104301;101.1120593303;81.3846189005;93.1341811243;71.5647601549;53.1837247254;55.0236378648;158.7001687972;20.7716047446;506.8734344657;84.2317949115;109.0664735866;85.8406216910;34.5542321866;92.8326912133;97.2315870262;68.5601264793;262.8184939330;70.4777648535;86.7279555816;71.6810769531;45.4035796014;100.3692374421;82.3686090991;69.9469263629;62.6607486773;54.7242912306;128.1352630850;100.6950317124;96.9729007555;752.4144494415;843.8109438474;229.1636802552;498.0657615871;495.6669031060;178.6093331453;139.5018010884;88.3418117098;125.8438422674;590.3114794997;2365.0059979298;6328.1248684915;13445.240931696;11185.318253415;591.0521313444;951.4826771101;511.4752386367;170.4472718431;2243.8113789791;116.3896271310;282.6569609099;106.3057883909;72.7327009323;128.5287452231;161.4942811676;118.3359511280;108.5489764978;664.0744222284;299.5331558269;119.7692896284;133.8840353081;97.1631818424;243.6582077971;66.3755702066;379.1533449101;140.7298321676;77.7217362197;245.2540970952;68.9022891495;80.1025694073;60.4713449519;112.5940203155;88.0139654645;37.9287852220;43.2815682563;81.1002612562;81.0830545297;46.3778553363;184.7527888318;43.1230082430;26.5647462212;281.4722528023;126.7582609773;80.4172725348;68.4322515373;61.1627828750;66.9499688244;70.3248458076;68.0468345085;108.1085137459;44.5642413227;279.5981180865;192.3780018092;649.6630868828;102.7444538827;628.8323241063;316.1540137466;168.7269315430;155.0985420835;68.9539851655;99.6829740215;175.9920337716;260.6846013877;132.9315142406;119.3997504760;277.9417888463;588.5133717734;229.7514604903;177.2128401107;100.8187389677;207.2434129502;501.3428980547;74.7833240397;152.2449285493;266.5402180323;222.0601034421;298.4960247135;138.6781711986;256.0413996570;152.8122533684;150.5040112052;162.0155597399;103.7806381890;99.0740575869;67.1674840447;115.2168029269;145.3665693244;280.7996944430;232.6985772403;161.9784263457;95.6499247383;195.2154877168;136.9133734091;127.3677292498;28.1924951107;18.6967420268;93.6216682423;324.7788676471;81.4611432722;60.4667769174;1696.4365474145;21.7169012803;28.9092190364;118.3798859085;139.0417909299;111.3663524263;24.9116918085;132.7395236916;159.5568804282;267.5309224804;83.4355167973;93.6955115446;126.2319043990;86.7449453647;124.3805380667;73.8596788181;168.1396731611;149.6613715777;360.2376077902;95.2029920027;125.3179374039;61.6527349219;47.9646682074;98.8721586927;177.3480576761;51.5695510064;277.5342812865;163.1838546949;70.8548275834;150.7110950182;49.1562622029;219.5943087057;152.1472415082;69.8176539621;25.1795786755;80.2142181243;36.9738285898;10.1485473046;13.4118553615;82.9545471202;223.6727414955;531.5083603588;258.6609345435;55.3924854319;202.3499769786;286.4533694196;69.2574556473;41.3047881850;92.5650614652;51.6739579540;81.4058757322;48.2624854607;78.9393349118;125.2050354817;68.2470327335;73.2487416729;68.9699423780;128.2960321672;52.4207025921;52.4207018490;33.6513870727;33.6514109847;98.0951240007;134.2800195662;134.8455608929;68.6318605701;110.4528294807
01/08/1990;466.8310025918;1947.4351898344;238.2817875220;85.1855274616;52.7740418084;52.5565814045;104.9159264388;84.0379940102;96.7232260107;58.8299525218;85.7258163362;57.2352170747;209.4388575481;40.0460507448;436.5789174873;75.8214897994;61.7317444585;87.7215328399;33.1338246283;92.8326912133;87.3824285310;78.1757855916;99.3626976113;80.0496686247;84.0065504807;61.4388674799;34.6743666958;59.5959441061;95.6639457515;85.9182552337;84.2516611806;50.5797996910;113.5452776579;100.2272727272;103.8907756928;334.0775279269;451.8892243058;147.3391523394;208.1608198330;142.5008210194;112.2883006533;139.5018010884;62.0866952786;125.8438422674;205.0576205207;1112.9971402250;3436.3538888836;7150.7511328137;3867.9055339562;295.5457040499;475.6929591488;257.2418448517;113.6788947007;1495.9395630174;49.2913249694;73.1585109493;74.8280821601;72.7327009323;121.3690346679;89.7219168178;69.2356779175;59.5584489638;415.0855316056;161.6351950134;119.7692896284;137.5521271297;97.1631818424;238.3128076260;61.2223711982;246.7026986044;117.6300585699;75.5412958939;270.0413504804;52.0449038770;99.8913687637;27.8316221367;68.2472722699;76.2742252428;28.4774080903;114.3076527664;44.4544751308;64.6123190268;40.2572845479;132.4609005849;27.8599657027;23.5903066987;218.7089230659;35.9513014866;59.4947262458;44.1221515288;30.2903330577;31.0098485088;61.2327618153;64.3353082134;96.1613185641;30.5716898127;154.1407669599;92.9820050483;150.9360772924;45.0434934153;171.1250003328;397.1286264081;119.4910935094;88.6732024377;32.9475731457;72.0763161122;49.7220379871;84.4984567329;82.1358008419;390.8831796257;23.4940247976;18.5041512601;131.9299957564;56.5295584045;55.1758993099;124.8265069579;257.5921397234;23.2766641240;58.7012904132;114.2300077270;34.0624224943;45.7873338436;127.3236007314;132.0042369452;73.8479914595;73.9877900727;117.7573681779;103.2041031703;42.8456718375;97.1073474048;66.3450986463;78.7567995855;163.0294621013;152.1570029211;148.0392684923;87.1684876277;133.6545545564;22.1439073171;59.9792788145;23.1083009392;16.3572856571;82.1720784835;340.8031351710;42.0202277535;50.7336287637;2423.5539413944;26.0003984565;16.8479584565;60.6204221716;108.0682309358;103.7340203844;14.4103371779;101.8023527566;119.5418222280;236.6574817620;83.4355167973;53.3329596676;106.3413683618;77.5924063172;66.6129325098;64.5968788226;134.6825084742;107.4748953601;454.3296636231;66.9334789017;27.7170167994;45.3743194641;30.0070366456;65.5027213553;113.1664125794;24.9623228746;172.3248201995;137.9073266150;33.3050177998;146.6224077521;29.9593296248;212.9352792715;35.9026734815;18.5317104484;20.8748853480;45.4878160739;27.6737997076;2.4244408710;20.3072428475;84.8823359027;81.0837792622;356.3813825224;188.6400510829;55.3924854319;206.8942237986;165.4639870597;69.2574556473;30.2499446420;44.6662731850;44.6437944612;59.7619575922;33.3022094470;102.6603732562;106.4260666142;55.6593959614;60.3234877635;64.8144545437;116.7101805649;48.1884850948;48.1884916865;27.1653182314;27.1653094825;93.2027017907;87.0277483650;130.7850622055;68.6318605701;71.0574935218
